,batter_id,batter_name,year,month,am_avg,avg,AB,R,H,1B,2B,3B,HR,RBI,BB,HBP,SO,GDP,BABIP,SLG,OBP,am_BABIP,am_SLG,am_OBP
5809,274,정의윤,2017,6,0.459,0.28800000000000003,37.0,5.0,17.0,13.0,3.0,0.0,1.0,5.0,1.0,1.0,6.0,0.0,0.533,0.622,0.487,0.318,0.232,0.361
5810,274,정의윤,2017,7,0.27,0.28300000000000003,63.0,8.0,17.0,11.0,2.0,0.0,4.0,11.0,6.0,1.0,9.0,4.0,0.26,0.492,0.343,0.197,0.18,0.328
5811,274,정의윤,2017,8,0.344,0.29600000000000004,61.0,6.0,21.0,16.0,2.0,0.0,3.0,7.0,2.0,2.0,12.0,1.0,0.391,0.525,0.385,0.965,0.647,0.645
5812,274,정의윤,2017,9,0.412,0.319,68.0,12.0,28.0,22.0,3.0,0.0,3.0,10.0,4.0,1.0,9.0,1.0,0.446,0.588,0.452,0.012,0.022,0.016
5813,274,정의윤,2017,10,1.0,0.321,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.018,0.019,0.372
5814,274,정의윤,2018,3,0.067,0.067,15.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,0.077,0.067,0.176,0.152,0.212,0.42
5815,274,정의윤,2018,4,0.255,0.21,47.0,4.0,12.0,6.0,3.0,0.0,3.0,7.0,2.0,0.0,5.0,3.0,0.231,0.511,0.286,0.16,0.153,0.377
5816,274,정의윤,2018,5,0.278,0.241,54.0,6.0,15.0,7.0,4.0,0.0,4.0,13.0,6.0,0.0,6.0,0.0,0.25,0.574,0.35,0.196,0.19,0.369
5817,274,정의윤,2018,6,0.241,0.241,29.0,3.0,7.0,6.0,1.0,0.0,0.0,2.0,1.0,0.0,5.0,1.0,0.292,0.276,0.267,0.179,0.163,0.325
5818,274,정의윤,2018,8,0.231,0.241,13.0,2.0,3.0,1.0,1.0,0.0,1.0,4.0,1.0,2.0,2.0,1.0,0.2,0.538,0.375,0.236,0.228,0.372
5819,274,정의윤,2018,9,0.364,0.272,55.0,10.0,20.0,18.0,0.0,0.0,2.0,10.0,6.0,0.0,7.0,1.0,0.391,0.473,0.426,0.26,0.303,0.38
5820,274,정의윤,2018,10,0.25,0.272,4.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.4,0.245,0.299,0.378
5821,275,정주현,2009,9,0.091,0.091,11.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,0.364,0.091,0.0,0.364,0.091
5822,275,정주현,2010,9,0.222,0.222,9.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,0.4,0.222,0.3,0.2,0.111,0.15
5823,275,정주현,2011,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333
5824,275,정주현,2011,6,0.188,0.17600000000000002,16.0,6.0,3.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,1.0,0.231,0.188,0.316,0.143,0.159,0.412
5825,275,정주현,2011,9,0.0,0.16699999999999998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.126,0.118,0.333
5826,275,정주현,2012,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.149,0.143,0.327
5827,275,정주현,2012,6,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.167,0.176,0.158,0.351
5828,275,정주현,2012,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.195,0.175,0.331
5829,275,정주현,2012,8,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.197,0.18,0.327
5830,275,정주현,2012,9,0.5,0.154,4.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.6,0.261,0.256,0.392
5831,275,정주현,2012,10,0.2,0.174,10.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.286,0.2,0.2,0.246,0.23,0.353
5832,275,정주현,2013,3,0.333,0.333,6.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.4,0.333,0.333,0.266,0.251,0.37
5833,275,정주현,2013,4,0.2,0.21600000000000005,45.0,5.0,9.0,6.0,2.0,1.0,0.0,9.0,9.0,0.0,11.0,0.0,0.265,0.289,0.333,0.249,0.245,0.359
5834,275,정주현,2013,5,0.1,0.197,10.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.125,0.1,0.25,0.269,0.259,0.363
5835,275,정주현,2013,6,0.333,0.209,6.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.333,0.333,0.5,0.28,0.279,0.376
5836,275,정주현,2013,7,0.5,0.217,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.667,0.273,0.272,0.363
5837,275,정주현,2013,8,0.0,0.208,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.237,0.231,0.309
5838,275,정주현,2013,9,0.273,0.217,11.0,6.0,3.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,3.0,0.0,0.375,0.636,0.385,0.258,0.272,0.328
5839,275,정주현,2013,10,0.0,0.217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225,0.225,0.291
5840,275,정주현,2016,4,0.211,0.211,71.0,8.0,15.0,11.0,3.0,0.0,1.0,7.0,9.0,0.0,26.0,0.0,0.318,0.296,0.3,0.243,0.24,0.305
5841,275,정주현,2016,5,0.381,0.25,21.0,3.0,8.0,6.0,1.0,1.0,0.0,5.0,2.0,0.0,4.0,0.0,0.471,0.524,0.435,0.247,0.253,0.312
5842,275,정주현,2016,6,0.25,0.25,68.0,8.0,17.0,14.0,3.0,0.0,0.0,6.0,8.0,0.0,16.0,0.0,0.327,0.294,0.329,0.244,0.243,0.307
5843,275,정주현,2016,7,0.241,0.249,29.0,5.0,7.0,3.0,4.0,0.0,0.0,3.0,6.0,0.0,9.0,0.0,0.35,0.379,0.371,0.253,0.251,0.31
5844,275,정주현,2016,8,0.13,0.236,23.0,4.0,3.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,7.0,1.0,0.188,0.174,0.231,0.255,0.256,0.311
5845,275,정주현,2016,9,0.0,0.222,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.252,0.254,0.304
5846,275,정주현,2017,7,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.247,0.248,0.302
5847,275,정주현,2017,9,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.246,0.25,0.304
5848,275,정주현,2018,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.251,0.303
5849,275,정주현,2018,4,0.4,0.4,5.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.4,0.4,0.034,0.014,0.014
5850,275,정주현,2018,5,0.284,0.292,67.0,12.0,19.0,17.0,1.0,0.0,1.0,5.0,8.0,1.0,11.0,1.0,0.327,0.343,0.368,0.011,0.011,0.012
5851,275,정주현,2018,6,0.25,0.27,80.0,15.0,20.0,12.0,4.0,1.0,3.0,13.0,7.0,1.0,22.0,6.0,0.309,0.438,0.318,0.332,0.66,0.656
5852,275,정주현,2018,7,0.206,0.25,68.0,6.0,14.0,7.0,7.0,0.0,0.0,2.0,6.0,0.0,17.0,1.0,0.275,0.309,0.27,0.092,0.118,0.331
5853,275,정주현,2018,8,0.333,0.256,18.0,2.0,6.0,4.0,1.0,0.0,1.0,4.0,1.0,0.0,3.0,0.0,0.357,0.556,0.368,0.133,0.131,0.334
5854,275,정주현,2018,9,0.269,0.259,52.0,7.0,14.0,12.0,0.0,1.0,1.0,5.0,3.0,0.0,10.0,1.0,0.317,0.365,0.309,0.154,0.15,0.326
5855,275,정주현,2018,10,0.308,0.261,13.0,2.0,4.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.364,0.385,0.4,0.32,0.233,0.364
5856,277,정진기,2011,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5857,277,정진기,2011,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
5858,277,정진기,2012,5,0.333,0.333,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.333,0.333,0.6,0.111,0.111,0.533
5859,277,정진기,2012,6,0.0,0.14300000000000002,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.086,0.112,0.333
5860,277,정진기,2012,7,0.0,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.126,0.118,0.333
5861,277,정진기,2013,4,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.149,0.143,0.327
5862,277,정진기,2013,5,0.167,0.125,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.167,0.167,0.204,0.182,0.351
5863,277,정진기,2017,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195,0.175,0.331
5864,277,정진기,2017,4,0.288,0.28800000000000003,52.0,10.0,15.0,10.0,2.0,0.0,3.0,11.0,3.0,1.0,13.0,1.0,0.333,0.5,0.339,0.234,0.235,0.365
5865,277,정진기,2017,5,0.237,0.267,38.0,8.0,9.0,5.0,0.0,1.0,3.0,7.0,0.0,1.0,13.0,0.0,0.273,0.526,0.256,0.238,0.259,0.358
5866,277,정진기,2017,6,0.25,0.261,48.0,8.0,12.0,8.0,2.0,0.0,2.0,7.0,4.0,1.0,11.0,0.0,0.286,0.417,0.321,0.246,0.25,0.364
5867,277,정진기,2017,7,0.2,0.25,30.0,7.0,6.0,3.0,0.0,0.0,3.0,6.0,0.0,1.0,7.0,0.0,0.15,0.5,0.226,0.245,0.265,0.361
5868,277,정진기,2017,9,0.111,0.231,27.0,4.0,3.0,2.0,1.0,0.0,0.0,4.0,2.0,0.0,11.0,0.0,0.188,0.148,0.172,0.243,0.234,0.346
5869,277,정진기,2017,10,0.5,0.234,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.296,0.287,0.381
5870,277,정진기,2018,3,0.304,0.304,23.0,5.0,7.0,5.0,1.0,0.0,1.0,2.0,3.0,0.0,7.0,0.0,0.4,0.478,0.385,0.284,0.289,0.368
5871,277,정진기,2018,4,0.26,0.274,50.0,10.0,13.0,10.0,2.0,0.0,1.0,4.0,3.0,1.0,9.0,0.0,0.3,0.36,0.315,0.261,0.263,0.341
5872,277,정진기,2018,5,0.25,0.264,56.0,9.0,14.0,11.0,2.0,1.0,0.0,7.0,0.0,0.0,12.0,0.0,0.318,0.321,0.25,0.256,0.249,0.323
5873,277,정진기,2018,6,0.125,0.248,16.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.083,0.312,0.125,0.242,0.254,0.314
5874,277,정진기,2018,7,0.25,0.249,28.0,3.0,7.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.318,0.286,0.25,0.241,0.24,0.304
5875,277,정진기,2018,8,0.222,0.246,18.0,2.0,4.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.308,0.333,0.263,0.242,0.242,0.303
5876,277,정진기,2018,9,0.0,0.244,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.225,0.228,0.291
5877,277,정진기,2018,10,0.25,0.244,8.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.333,0.25,0.25,0.244,0.241,0.303
5878,278,정진호,2011,4,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5879,278,정진호,2011,5,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5880,278,정진호,2011,6,0.182,0.105,11.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.182,0.273,0.25,0.061,0.091,0.417
5881,278,정진호,2011,7,0.143,0.115,7.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.167,0.143,0.143,0.127,0.148,0.369
5882,278,정진호,2011,8,0.143,0.121,7.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.2,0.143,0.143,0.166,0.147,0.361
5883,278,정진호,2011,9,0.0,0.118,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.149,0.143,0.327
5884,278,정진호,2011,10,0.0,0.114,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.176,0.158,0.399
5885,278,정진호,2012,7,0.294,0.294,17.0,6.0,5.0,4.0,1.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,0.357,0.353,0.368,0.24,0.219,0.377
5886,278,정진호,2012,8,0.28,0.28600000000000003,25.0,3.0,7.0,7.0,0.0,0.0,0.0,1.0,3.0,0.0,7.0,0.0,0.389,0.28,0.357,0.241,0.211,0.367
5887,278,정진호,2012,9,0.211,0.262,19.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.235,0.211,0.25,0.234,0.227,0.357
5888,278,정진호,2012,10,0.071,0.227,14.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.077,0.143,0.133,0.227,0.225,0.347
5889,278,정진호,2015,4,0.227,0.227,44.0,12.0,10.0,5.0,1.0,2.0,2.0,6.0,3.0,0.0,5.0,0.0,0.216,0.477,0.277,0.251,0.263,0.365
5890,278,정진호,2015,5,0.239,0.233,46.0,12.0,11.0,8.0,2.0,1.0,0.0,4.0,5.0,0.0,5.0,0.0,0.268,0.326,0.314,0.25,0.248,0.357
5891,278,정진호,2015,6,0.355,0.264,31.0,6.0,11.0,8.0,2.0,0.0,1.0,7.0,3.0,0.0,6.0,0.0,0.417,0.516,0.412,0.29,0.288,0.375
5892,278,정진호,2015,7,0.1,0.252,10.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.4,0.25,0.258,0.283,0.359
5893,278,정진호,2015,8,0.083,0.238,12.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.1,0.083,0.154,0.248,0.246,0.331
5894,278,정진호,2015,9,0.2,0.235,10.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.333,0.2,0.273,0.257,0.242,0.325
5895,278,정진호,2015,10,0.0,0.234,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.237,0.237,0.307
5896,278,정진호,2016,4,0.4,0.4,5.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.4,0.4,0.625,0.246,0.246,0.324
5897,278,정진호,2016,5,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.227,0.225,0.29
5898,278,정진호,2016,6,0.222,0.28600000000000003,9.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.25,0.222,0.462,0.237,0.238,0.313
5899,278,정진호,2016,7,0.667,0.4,6.0,2.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,1.0,0.667,0.259,0.276,0.322
5900,278,정진호,2016,9,0.0,0.348,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.238,0.234,0.305
5901,278,정진호,2016,10,1.0,0.375,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.289,0.291,0.343
5902,278,정진호,2017,4,0.273,0.273,33.0,4.0,9.0,7.0,1.0,0.0,1.0,3.0,2.0,0.0,5.0,2.0,0.296,0.394,0.314,0.263,0.27,0.317
5903,278,정진호,2017,5,0.111,0.238,9.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.444,0.111,0.247,0.265,0.306
5904,278,정진호,2017,6,0.386,0.314,44.0,17.0,17.0,12.0,2.0,1.0,2.0,6.0,7.0,0.0,6.0,0.0,0.417,0.614,0.471,0.261,0.273,0.322
5905,278,정진호,2017,7,0.264,0.295,53.0,7.0,14.0,11.0,3.0,0.0,0.0,11.0,5.0,0.0,10.0,0.0,0.326,0.321,0.328,0.266,0.262,0.314
5906,278,정진호,2017,8,0.3,0.29600000000000004,40.0,9.0,12.0,5.0,5.0,1.0,1.0,7.0,4.0,1.0,4.0,0.0,0.314,0.55,0.378,0.011,0.019,0.013
5907,278,정진호,2017,9,0.158,0.28300000000000003,19.0,5.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,0.2,0.158,0.2,0.007,0.005,0.007
5908,278,정진호,2017,10,0.0,0.28300000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.322,0.645,0.645
5909,278,정진호,2018,3,0.2,0.2,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.2,0.09,0.121,0.329
5910,278,정진호,2018,4,0.25,0.246,64.0,14.0,16.0,13.0,3.0,0.0,0.0,6.0,6.0,0.0,9.0,2.0,0.291,0.297,0.314,0.131,0.123,0.332
5911,278,정진호,2018,5,0.325,0.275,40.0,7.0,13.0,11.0,0.0,1.0,1.0,4.0,1.0,0.0,7.0,2.0,0.375,0.45,0.341,0.156,0.152,0.327
5912,278,정진호,2018,6,0.315,0.28800000000000003,54.0,7.0,17.0,14.0,3.0,0.0,0.0,8.0,5.0,0.0,9.0,0.0,0.378,0.37,0.373,0.321,0.233,0.363
5913,278,정진호,2018,7,0.361,0.302,36.0,7.0,13.0,10.0,3.0,0.0,0.0,9.0,2.0,0.0,7.0,2.0,0.448,0.444,0.395,0.202,0.182,0.333
5914,278,정진호,2018,8,0.3,0.301,30.0,6.0,9.0,7.0,1.0,0.0,1.0,5.0,1.0,0.0,5.0,1.0,0.333,0.433,0.323,0.982,0.661,0.658
5915,278,정진호,2018,9,0.258,0.29600000000000004,31.0,8.0,8.0,8.0,0.0,0.0,0.0,4.0,3.0,1.0,6.0,1.0,0.32,0.258,0.343,0.008,0.007,0.009
5916,278,정진호,2018,10,0.444,0.301,9.0,3.0,4.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5,0.556,0.5,0.013,0.014,0.37
5917,279,정현,2013,7,0.235,0.235,17.0,3.0,4.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,4.0,1.0,0.25,0.471,0.235,0.25,0.471,0.235
5918,279,정현,2013,9,0.0,0.19,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5919,279,정현,2014,4,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333
5920,279,정현,2017,4,0.227,0.227,22.0,3.0,5.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,6.0,1.0,0.267,0.409,0.292,0.152,0.215,0.406
5921,279,정현,2017,5,0.318,0.295,66.0,6.0,21.0,15.0,4.0,1.0,1.0,11.0,5.0,1.0,16.0,2.0,0.408,0.455,0.375,0.207,0.209,0.408
5922,279,정현,2017,6,0.174,0.254,46.0,6.0,8.0,6.0,2.0,0.0,0.0,4.0,5.0,3.0,10.0,2.0,0.222,0.217,0.296,0.186,0.179,0.376
5923,279,정현,2017,7,0.306,0.268,49.0,11.0,15.0,10.0,4.0,0.0,1.0,3.0,3.0,7.0,7.0,1.0,0.341,0.449,0.424,0.224,0.222,0.388
5924,279,정현,2017,8,0.31,0.281,84.0,8.0,26.0,19.0,6.0,0.0,1.0,13.0,3.0,7.0,13.0,5.0,0.357,0.417,0.383,0.24,0.227,0.379
5925,279,정현,2017,9,0.371,0.3,70.0,9.0,26.0,20.0,2.0,2.0,2.0,8.0,1.0,2.0,15.0,3.0,0.453,0.543,0.397,0.248,0.24,0.371
5926,279,정현,2017,10,0.308,0.3,13.0,2.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.364,0.385,0.357,0.247,0.245,0.368
5927,279,정현,2018,3,0.444,0.444,18.0,3.0,8.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.571,0.611,0.444,0.272,0.267,0.375
5928,279,정현,2018,4,0.077,0.29,13.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.111,0.077,0.143,0.242,0.23,0.354
5929,279,정현,2018,5,0.095,0.212,21.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.105,0.095,0.208,0.237,0.23,0.349
5930,279,정현,2018,6,0.176,0.203,17.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,0.273,0.176,0.222,0.28,0.264,0.361
5931,279,정현,2018,8,0.571,0.237,7.0,0.0,4.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.571,0.714,0.571,0.296,0.304,0.381
5932,279,정현,2018,9,0.286,0.252,35.0,7.0,10.0,7.0,3.0,0.0,0.0,4.0,4.0,0.0,10.0,0.0,0.4,0.371,0.359,0.267,0.264,0.344
5933,279,정현,2018,10,0.5,0.265,6.0,3.0,3.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.5,1.5,0.5,0.267,0.319,0.338
5934,282,정훈,2010,4,0.125,0.125,16.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,0.143,0.375,0.125,0.143,0.375,0.125
5935,282,정훈,2010,5,0.167,0.15,24.0,3.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,0.0,0.235,0.167,0.231,0.118,0.084,0.116
5936,282,정훈,2010,8,0.0,0.14,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333
5937,282,정훈,2010,9,0.5,0.156,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5,0.667,0.336,0.238,0.5
5938,282,정훈,2011,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126,0.118,0.333
5939,282,정훈,2011,5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.149,0.143,0.327
5940,282,정훈,2011,6,0.312,0.227,16.0,4.0,5.0,2.0,0.0,0.0,3.0,7.0,3.0,1.0,6.0,1.0,0.286,0.875,0.45,0.217,0.283,0.392
5941,282,정훈,2011,8,0.5,0.25,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.258,0.238,0.393
5942,282,정훈,2011,9,0.25,0.25,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.225,0.207,0.355
5943,282,정훈,2011,10,0.6,0.303,5.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.75,0.6,0.667,0.286,0.266,0.399
5944,282,정훈,2012,4,0.286,0.28600000000000003,7.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.286,0.286,0.256,0.238,0.361
5945,282,정훈,2012,5,0.0,0.118,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.233,0.224,0.342
5946,282,정훈,2012,6,0.273,0.22,33.0,3.0,9.0,6.0,1.0,1.0,1.0,5.0,1.0,0.0,6.0,0.0,0.308,0.455,0.294,0.253,0.257,0.356
5947,282,정훈,2012,7,0.222,0.221,18.0,2.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.333,0.222,0.222,0.284,0.268,0.361
5948,282,정훈,2012,8,0.182,0.208,33.0,1.0,6.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,10.0,1.0,0.261,0.273,0.182,0.275,0.275,0.355
5949,282,정훈,2012,9,0.167,0.202,18.0,2.0,3.0,2.0,0.0,0.0,1.0,3.0,1.0,0.0,8.0,1.0,0.222,0.333,0.211,0.256,0.262,0.335
5950,282,정훈,2012,10,0.167,0.2,6.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.25,0.167,0.286,0.252,0.24,0.326
5951,282,정훈,2013,4,0.214,0.214,14.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.231,0.214,0.267,0.25,0.249,0.322
5952,282,정훈,2013,5,0.278,0.269,79.0,12.0,22.0,14.0,6.0,0.0,2.0,7.0,3.0,0.0,12.0,3.0,0.308,0.43,0.305,0.241,0.247,0.307
5953,282,정훈,2013,6,0.286,0.275,56.0,12.0,16.0,13.0,3.0,0.0,0.0,6.0,11.0,2.0,8.0,1.0,0.333,0.339,0.42,0.244,0.242,0.311
5954,282,정훈,2013,7,0.217,0.262,46.0,6.0,10.0,8.0,0.0,2.0,0.0,5.0,7.0,2.0,11.0,0.0,0.286,0.304,0.345,0.238,0.242,0.308
5955,282,정훈,2013,8,0.25,0.259,64.0,7.0,16.0,11.0,4.0,1.0,0.0,8.0,5.0,2.0,14.0,2.0,0.32,0.344,0.324,0.244,0.246,0.307
